id,code,first_name,second_name,web_name,photo,element_type
172,549074,Tom,Watson,Watson,https://resources.premierleague.com/premierleague25/photos/players/110x140/549074.png,3
173,467779,Mats,Wieffer,Wieffer,https://resources.premierleague.com/premierleague25/photos/players/110x140/467779.png,3
174,611695,Malick,Yalcouyé,Yalcouye,https://resources.premierleague.com/premierleague25/photos/players/110x140/611695.png,3
175,567121,Joe,Knight,Knight,https://resources.premierleague.com/premierleague25/photos/players/110x140/567121.png,3
176,550141,Adrian,Mazilu,Mazilu,https://resources.premierleague.com/premierleague25/photos/players/110x140/550141.png,3
177,513834,Andrew,Moran,Moran,https://resources.premierleague.com/premierleague25/photos/players/110x140/513834.png,3
178,50175,Danny,Welbeck,Welbeck,https://resources.premierleague.com/premierleague25/photos/players/110x140/50175.png,4
179,487117,Evan,Ferguson,Ferguson,https://resources.premierleague.com/premierleague25/photos/players/110x140/487117.png,4
180,608181,Stefanos,Tzimas,Tzimas,https://resources.premierleague.com/premierleague25/photos/players/110x140/608181.png,4
181,647850,Charalampos,Kostoulas,Kostoulas,https://resources.premierleague.com/premierleague25/photos/players/110x140/647850.png,4
744,556637,Nehemiah,Oriola,Oriola,https://resources.premierleague.com/premierleague25/photos/players/110x140/556637.png,3
761,604988,Freddie,Simmonds,Simmonds,https://resources.premierleague.com/premierleague25/photos/players/110x140/604988.png,2
783,60307,Pascal,Groß,Groß,https://resources.premierleague.com/premierleague25/photos/players/110x140/60307.png,3
795,597320,Harry,Howell,Howell,https://resources.premierleague.com/premierleague25/photos/players/110x140/597320.png,3
220,215059,Robert,Lynch Sánchez,Sánchez,https://resources.premierleague.com/premierleague25/photos/players/110x140/215059.png,1
221,508479,Filip,Jörgensen,Jörgensen,https://resources.premierleague.com/premierleague25/photos/players/110x140/508479.png,1
222,549939,Mike,Penders,Penders,https://resources.premierleague.com/premierleague25/photos/players/110x140/549939.png,1
223,471798,Gabriel,Słonina,Slonina,https://resources.premierleague.com/premierleague25/photos/players/110x140/471798.png,1
224,179268,Marc,Cucurella Saseta,Cucurella,https://resources.premierleague.com/premierleague25/photos/players/110x140/179268.png,2
225,225796,Reece,James,James,https://resources.premierleague.com/premierleague25/photos/players/110x140/225796.png,2
226,180736,Trevoh,Chalobah,Chalobah,https://resources.premierleague.com/premierleague25/photos/players/110x140/180736.png,2
227,460028,Levi,Samuels Colwill,Colwill,https://resources.premierleague.com/premierleague25/photos/players/110x140/460028.png,2
228,482609,Malo,Gusto,Gusto,https://resources.premierleague.com/premierleague25/photos/players/110x140/482609.png,2
229,242880,Benoît,Badiashile Mukinayi,B.Badiashile,https://resources.premierleague.com/premierleague25/photos/players/110x140/242880.png,2
230,444463,Wesley,Fofana,Fofana,https://resources.premierleague.com/premierleague25/photos/players/110x140/444463.png,2
231,574458,Mamadou,Sarr,M.Sarr,https://resources.premierleague.com/premierleague25/photos/players/110x140/574458.png,2
232,109646,Tosin,Adarabioyo,Tosin,https://resources.premierleague.com/premierleague25/photos/players/110x140/109646.png,2
233,577016,Josh,Acheampong,Acheampong,https://resources.premierleague.com/premierleague25/photos/players/110x140/577016.png,2
234,622758,Aarón,Anselmino,Anselmino,https://resources.premierleague.com/premierleague25/photos/players/110x140/622758.png,2
235,244851,Cole,Palmer,Palmer,https://resources.premierleague.com/premierleague25/photos/players/110x140/244851.png,3
236,247632,Pedro,Lomba Neto,Neto,https://resources.premierleague.com/premierleague25/photos/players/110x140/247632.png,3
237,448047,Enzo,Fernández,Enzo,https://resources.premierleague.com/premierleague25/photos/players/110x140/448047.png,3
238,624773,Estêvão,Almeida de Oliveira Gonçalves,Estêvão,https://resources.premierleague.com/premierleague25/photos/players/110x140/624773.png,3
239,463936,Jamie,Bynoe-Gittens,Gittens,https://resources.premierleague.com/premierleague25/photos/players/110x140/463936.png,3
240,213198,Christopher,Nkunku,Nkunku,https://resources.premierleague.com/premierleague25/photos/players/110x140/213198.png,3
241,486672,Moisés,Caicedo Corozo,Caicedo,https://resources.premierleague.com/premierleague25/photos/players/110x140/486672.png,3
244,514356,Roméo,Lavia,Lavia,https://resources.premierleague.com/premierleague25/photos/players/110x140/514356.png,3
245,465920,Mykhailo,Mudryk,Mudryk,https://resources.premierleague.com/premierleague25/photos/players/110x140/465920.png,3
246,532605,Andrey,Nascimento dos Santos,Andrey Santos,https://resources.premierleague.com/premierleague25/photos/players/110x140/532605.png,3
247,491007,Dário,Luís Essugo,D.Essugo,https://resources.premierleague.com/premierleague25/photos/players/110x140/491007.png,3
248,611134,Kendry,Páez Andrade,Paez,https://resources.premierleague.com/premierleague25/photos/players/110x140/611134.png,3
249,475168,João Pedro,Junqueira de Jesus,João Pedro,https://resources.premierleague.com/premierleague25/photos/players/110x140/475168.png,4
250,463034,Liam,Delap,Delap,https://resources.premierleague.com/premierleague25/photos/players/110x140/463034.png,4
251,517052,Nicolas,Jackson,N.Jackson,https://resources.premierleague.com/premierleague25/photos/players/110x140/517052.png,4
252,499309,Marc,Guiu Paz,Marc Guiu,https://resources.premierleague.com/premierleague25/photos/players/110x140/499309.png,4
453,493105,Alejandro,Garnacho Ferreyra,Garnacho,https://resources.premierleague.com/premierleague25/photos/players/110x140/493105.png,3
672,551210,Jorrel,Hato,Hato,https://resources.premierleague.com/premierleague25/photos/players/110x140/551210.png,2
743,611912,Landon,Emenalo,Emenalo,https://resources.premierleague.com/premierleague25/photos/players/110x140/611912.png,3
789,518335,Max,Merrick,Merrick,https://resources.premierleague.com/premierleague25/photos/players/110x140/518335.png,1
803,499857,Teddy,Sharman-Lowe,Sharman-Lowe,https://resources.premierleague.com/premierleague25/photos/players/110x140/499857.png,1
829,619734,Jesse,Derry,Derry,https://resources.premierleague.com/premierleague25/photos/players/110x140/619734.png,3
253,172649,Dean,Henderson,Henderson,https://resources.premierleague.com/premierleague25/photos/players/110x140/172649.png,1
254,121709,Walter,Benítez,Benitez,https://resources.premierleague.com/premierleague25/photos/players/110x140/121709.png,1
255,169593,Remi,Matthews,Matthews,https://resources.premierleague.com/premierleague25/photos/players/110x140/169593.png,1
256,247348,Daniel,Muñoz Mejía,Muñoz,https://resources.premierleague.com/premierleague25/photos/players/110x140/247348.png,2
257,437499,Maxence,Lacroix,Lacroix,https://resources.premierleague.com/premierleague25/photos/players/110x140/437499.png,2
258,244723,Tyrick,Mitchell,Mitchell,https://resources.premierleague.com/premierleague25/photos/players/110x140/244723.png,2
259,218364,Borna,Sosa,Sosa,https://resources.premierleague.com/premierleague25/photos/players/110x140/218364.png,2
261,427623,Chris,Richards,Richards,https://resources.premierleague.com/premierleague25/photos/players/110x140/427623.png,2
262,515621,Chadi,Riad Dnanou,Chadi Riad,https://resources.premierleague.com/premierleague25/photos/players/110x140/515621.png,2
263,57328,Nathaniel,Clyne,Clyne,https://resources.premierleague.com/premierleague25/photos/players/110x140/57328.png,2
264,156074,Rob,Holding,Holding,https://resources.premierleague.com/premierleague25/photos/players/110x140/156074.png,2
265,590012,Caleb,Kporha,Kporha,https://resources.premierleague.com/premierleague25/photos/players/110x140/590012.png,2
267,232185,Ismaïla,Sarr,Sarr,https://resources.premierleague.com/premierleague25/photos/players/110x140/232185.png,3
268,438464,Cheick,Doucouré,Doucouré,https://resources.premierleague.com/premierleague25/photos/players/110x140/438464.png,3
269,606921,Romain,Esse,Esse,https://resources.premierleague.com/premierleague25/photos/players/110x140/606921.png,3
270,108413,Will,Hughes,Hughes,https://resources.premierleague.com/premierleague25/photos/players/110x140/108413.png,3
271,209400,Daichi,Kamada,Kamada,https://resources.premierleague.com/premierleague25/photos/players/110x140/209400.png,3
272,152551,Jefferson,Lerma Solís,Lerma,https://resources.premierleague.com/premierleague25/photos/players/110x140/152551.png,3
273,496221,Adam,Wharton,Wharton,https://resources.premierleague.com/premierleague25/photos/players/110x140/496221.png,3
274,579075,Asher,Agbinone,Agbinone,https://resources.premierleague.com/premierleague25/photos/players/110x140/579075.png,3
275,466117,Naouirou,Ahamada,Ahamada,https://resources.premierleague.com/premierleague25/photos/players/110x140/466117.png,3
276,489706,Justin,Devenny,Devenny,https://resources.premierleague.com/premierleague25/photos/players/110x140/489706.png,3
277,450535,Malcolm,Ebiowei,Ebiowei,https://resources.premierleague.com/premierleague25/photos/players/110x140/450535.png,3
278,450542,Jesurun,Rak-Sakyi,J.Rak-Sakyi,https://resources.premierleague.com/premierleague25/photos/players/110x140/450542.png,3
279,536694,Matheus,França de Oliveira,M.França,https://resources.premierleague.com/premierleague25/photos/players/110x140/536694.png,3
280,531989,David,Ozoh,Ozoh,https://resources.premierleague.com/premierleague25/photos/players/110x140/531989.png,3
281,530318,Kaden,Rodney,Rodney,https://resources.premierleague.com/premierleague25/photos/players/110x140/530318.png,3
282,574398,Franco,Umeh-Chibueze,Umeh,https://resources.premierleague.com/premierleague25/photos/players/110x140/574398.png,3
283,231747,Jean-Philippe,Mateta,Mateta,https://resources.premierleague.com/premierleague25/photos/players/110x140/231747.png,4
284,205533,Eddie,Nketiah,Nketiah,https://resources.premierleague.com/premierleague25/photos/players/110x140/205533.png,4
285,199670,Odsonne,Édouard,Édouard,https://resources.premierleague.com/premierleague25/photos/players/110x140/199670.png,4
286,576980,Zach,Marsh,Marsh,https://resources.premierleague.com/premierleague25/photos/players/110x140/576980.png,4
580,242898,Brennan,Johnson,Johnson,https://resources.premierleague.com/premierleague25/photos/players/110x140/242898.png,3
654,247412,Jørgen,Strand Larsen,Strand Larsen,https://resources.premierleague.com/premierleague25/photos/players/110x140/247412.png,4
677,485337,Evann,Guessand,Guessand,https://resources.premierleague.com/premierleague25/photos/players/110x140/485337.png,3
690,590014,Rio,Cardines,Cardines,https://resources.premierleague.com/premierleague25/photos/players/110x140/590014.png,3
712,488024,Yéremy,Pino Santos,Yeremy,https://resources.premierleague.com/premierleague25/photos/players/110x140/488024.png,3
723,651426,Jaydee,Canvot,Canvot,https://resources.premierleague.com/premierleague25/photos/players/110x140/651426.png,2
732,660392,Christantus,Uche,Uche,https://resources.premierleague.com/premierleague25/photos/players/110x140/660392.png,4
762,672492,Joél,Drakes-Thomas,Drakes-Thomas,https://resources.premierleague.com/premierleague25/photos/players/110x140/672492.png,3
773,643426,Dean,Benamar,Benamar,https://resources.premierleague.com/premierleague25/photos/players/110x140/643426.png,2
780,631106,Ben,Casey,Casey,https://resources.premierleague.com/premierleague25/photos/players/110x140/631106.png,4
793,591384,George,King,King,https://resources.premierleague.com/premierleague25/photos/players/110x140/591384.png,2
798,502988,Danny,Imray,Imray,https://resources.premierleague.com/premierleague25/photos/players/110x140/502988.png,2
242,215413,Kiernan,Dewsbury-Hall,Dewsbury-Hall,https://resources.premierleague.com/premierleague25/photos/players/110x140/215413.png,3
243,550615,Tyrique,George,George,https://resources.premierleague.com/premierleague25/photos/players/110x140/550615.png,3
287,111234,Jordan,Pickford,Pickford,https://resources.premierleague.com/premierleague25/photos/players/110x140/111234.png,1
288,229600,Mark,Travers,Travers,https://resources.premierleague.com/premierleague25/photos/players/110x140/229600.png,1
289,447325,Harry,Tyrer,Tyrer,https://resources.premierleague.com/premierleague25/photos/players/110x140/447325.png,1
290,480455,Jarrad,Branthwaite,Branthwaite,https://resources.premierleague.com/premierleague25/photos/players/110x140/480455.png,2
291,17761,James,Tarkowski,Tarkowski,https://resources.premierleague.com/premierleague25/photos/players/110x140/17761.png,2
292,224967,Vitalii,Mykolenko,Mykolenko,https://resources.premierleague.com/premierleague25/photos/players/110x140/224967.png,2
293,512462,Jake,O'Brien,O'Brien,https://resources.premierleague.com/premierleague25/photos/players/110x140/512462.png,2
294,59949,Séamus,Coleman,Coleman,https://resources.premierleague.com/premierleague25/photos/players/110x140/59949.png,2
295,106611,Michael,Keane,Keane,https://resources.premierleague.com/premierleague25/photos/players/110x140/106611.png,2
296,243571,Nathan,Patterson,Patterson,https://resources.premierleague.com/premierleague25/photos/players/110x140/243571.png,2
297,496178,Roman,Dixon,Dixon,https://resources.premierleague.com/premierleague25/photos/players/110x140/496178.png,2
298,474907,Reece,Welch,Welch,https://resources.premierleague.com/premierleague25/photos/players/110x140/474907.png,2
299,440993,Iliman,Ndiaye,Ndiaye,https://resources.premierleague.com/premierleague25/photos/players/110x140/440993.png,3
300,433154,Dwight,McNeil,McNeil,https://resources.premierleague.com/premierleague25/photos/players/110x140/433154.png,3
301,502697,Carlos,Alcaraz Durán,Alcaraz,https://resources.premierleague.com/premierleague25/photos/players/110x140/502697.png,3
302,80801,Idrissa Gana,Gueye,Gana,https://resources.premierleague.com/premierleague25/photos/players/110x140/80801.png,3
303,232928,James,Garner,Garner,https://resources.premierleague.com/premierleague25/photos/players/110x140/232928.png,3
304,490094,Tim,Iroegbunam,Iroegbunam,https://resources.premierleague.com/premierleague25/photos/players/110x140/490094.png,3
305,609873,Harrison,Armstrong,Armstrong,https://resources.premierleague.com/premierleague25/photos/players/110x140/609873.png,3
306,547801,Callum,Bates,Bates,https://resources.premierleague.com/premierleague25/photos/players/110x140/547801.png,3
307,504296,Coby,Ebere,Ebere,https://resources.premierleague.com/premierleague25/photos/players/110x140/504296.png,3
308,496279,Isaac,Heath,Heath,https://resources.premierleague.com/premierleague25/photos/players/110x140/496279.png,3
309,491557,Jenson,Metcalfe,Metcalfe,https://resources.premierleague.com/premierleague25/photos/players/110x140/491557.png,3
310,586309,Thierno,Barry,Barry,https://resources.premierleague.com/premierleague25/photos/players/110x140/586309.png,4
311,486385,Norberto Bercique,Gomes Betuncal,Beto,https://resources.premierleague.com/premierleague25/photos/players/110x140/486385.png,4
312,491012,Youssef,Ramalho Chermiti,Y.Chermiti,https://resources.premierleague.com/premierleague25/photos/players/110x140/491012.png,4
313,536241,Martin,Sherif,Sherif,https://resources.premierleague.com/premierleague25/photos/players/110x140/536241.png,4
419,114283,Jack,Grealish,Grealish,https://resources.premierleague.com/premierleague25/photos/players/110x140/114283.png,3
630,138001,Tom,King,King,https://resources.premierleague.com/premierleague25/photos/players/110x140/138001.png,1
667,499300,Adam,Aznou,Aznou,https://resources.premierleague.com/premierleague25/photos/players/110x140/499300.png,2
704,461446,Tyler,Onyango,Onyango,https://resources.premierleague.com/premierleague25/photos/players/110x140/461446.png,3
705,491745,Elijah,Campbell,Campbell,https://resources.premierleague.com/premierleague25/photos/players/110x140/491745.png,2
707,496661,Tyler,Dibling,Dibling,https://resources.premierleague.com/premierleague25/photos/players/110x140/496661.png,3
728,513466,Merlin,Röhl,Röhl,https://resources.premierleague.com/premierleague25/photos/players/110x140/513466.png,3
779,629068,Braiden,Graham,Graham,https://resources.premierleague.com/premierleague25/photos/players/110x140/629068.png,4
314,80201,Bernd,Leno,Leno,https://resources.premierleague.com/premierleague25/photos/players/110x140/80201.png,1
315,428971,Steven,Benda,Benda,https://resources.premierleague.com/premierleague25/photos/players/110x140/428971.png,1
316,169528,Antonee,Robinson,Robinson,https://resources.premierleague.com/premierleague25/photos/players/110x140/169528.png,2
317,174874,Joachim,Andersen,Andersen,https://resources.premierleague.com/premierleague25/photos/players/110x140/174874.png,2
318,232892,Calvin,Bassey,Bassey,https://resources.premierleague.com/premierleague25/photos/players/110x140/232892.png,2
319,166477,Timothy,Castagne,Castagne,https://resources.premierleague.com/premierleague25/photos/players/110x140/166477.png,2
320,219924,Issa,Diop,Diop,https://resources.premierleague.com/premierleague25/photos/players/110x140/219924.png,2
321,246301,Jorge,Cuenca Barreno,J.Cuenca,https://resources.premierleague.com/premierleague25/photos/players/110x140/246301.png,2
322,167074,Kenny,Tete,Tete,https://resources.premierleague.com/premierleague25/photos/players/110x140/167074.png,2
323,591385,Samuel,Amissah,Amissah,https://resources.premierleague.com/premierleague25/photos/players/110x140/591385.png,2
324,153133,Alex,Iwobi,Iwobi,https://resources.premierleague.com/premierleague25/photos/players/110x140/153133.png,3
325,209289,Emile,Smith Rowe,Smith Rowe,https://resources.premierleague.com/premierleague25/photos/players/110x140/209289.png,3
327,156689,Andreas,Hoelgebaum Pereira,Andreas,https://resources.premierleague.com/premierleague25/photos/players/110x140/156689.png,3
328,184349,Ryan,Sessegnon,Sessegnon,https://resources.premierleague.com/premierleague25/photos/players/110x140/184349.png,3
329,153682,Harry,Wilson,Wilson,https://resources.premierleague.com/premierleague25/photos/players/110x140/153682.png,3
330,207189,Sander,Berge,Berge,https://resources.premierleague.com/premierleague25/photos/players/110x140/207189.png,3
331,76357,Tom,Cairney,Cairney,https://resources.premierleague.com/premierleague25/photos/players/110x140/76357.png,3
332,212314,Saša,Lukić,Lukić,https://resources.premierleague.com/premierleague25/photos/players/110x140/212314.png,3
333,573062,Martial,Godo,Godo,https://resources.premierleague.com/premierleague25/photos/players/110x140/573062.png,3
334,515024,Luke,Harris,Harris,https://resources.premierleague.com/premierleague25/photos/players/110x140/515024.png,3
335,577725,Josh,King,King,https://resources.premierleague.com/premierleague25/photos/players/110x140/577725.png,3
336,153366,Harrison,Reed,Reed,https://resources.premierleague.com/premierleague25/photos/players/110x140/153366.png,3
337,102057,Raúl,Jiménez Rodríguez,Raúl,https://resources.premierleague.com/premierleague25/photos/players/110x140/102057.png,4
338,244042,Rodrigo,Muniz Carvalho,Muniz,https://resources.premierleague.com/premierleague25/photos/players/110x140/244042.png,4
424,477555,Oscar,Bobb,Bobb,https://resources.premierleague.com/premierleague25/photos/players/110x140/477555.png,3
664,86873,Benjamin,Lecomte,Lecomte,https://resources.premierleague.com/premierleague25/photos/players/110x140/86873.png,1
727,218328,Samuel,Chukwueze,Chukwueze,https://resources.premierleague.com/premierleague25/photos/players/110x140/218328.png,3
731,560552,Kevin,Santos Lopes de Macedo,Kevin,https://resources.premierleague.com/premierleague25/photos/players/110x140/560552.png,3
737,631786,Jonah,Kusi-Asare,Kusi-Asare,https://resources.premierleague.com/premierleague25/photos/players/110x140/631786.png,4
770,619536,Seth,Ridgeon,Ridgeon,https://resources.premierleague.com/premierleague25/photos/players/110x140/619536.png,3
786,505079,Alfie,McNally,McNally,https://resources.premierleague.com/premierleague25/photos/players/110x140/505079.png,1
168,536916,Facundo,Buonanotte,Buonanotte,https://resources.premierleague.com/premierleague25/photos/players/110x140/536916.png,3
339,437495,Illan,Meslier,Meslier,https://resources.premierleague.com/premierleague25/photos/players/110x140/437495.png,1
340,97846,Alex,Cairns,Cairns,https://resources.premierleague.com/premierleague25/photos/players/110x140/97846.png,1
341,59735,Karl,Darlow,Darlow,https://resources.premierleague.com/premierleague25/photos/players/110x140/59735.png,1
342,226182,Jayden,Bogle,Bogle,https://resources.premierleague.com/premierleague25/photos/players/110x140/226182.png,2
343,222694,Pascal,Struijk,Struijk,https://resources.premierleague.com/premierleague25/photos/players/110x140/222694.png,2
344,434752,Jaka,Bijol,Bijol,https://resources.premierleague.com/premierleague25/photos/players/110x140/434752.png,2
345,437738,Sebastiaan,Bornauw,Bornauw,https://resources.premierleague.com/premierleague25/photos/players/110x140/437738.png,2
346,113564,Sam,Byram,Byram,https://resources.premierleague.com/premierleague25/photos/players/110x140/113564.png,2
347,243526,Gabriel,Gudmundsson,Gudmundsson,https://resources.premierleague.com/premierleague25/photos/players/110x140/243526.png,2
348,214225,Joe,Rodon,Rodon,https://resources.premierleague.com/premierleague25/photos/players/110x140/214225.png,2
349,492368,Isaac,Schmidt,Schmidt,https://resources.premierleague.com/premierleague25/photos/players/110x140/492368.png,2
350,427637,Brenden,Aaronson,Aaronson,https://resources.premierleague.com/premierleague25/photos/players/110x140/427637.png,3
351,492859,Wilfried,Gnonto,Gnonto,https://resources.premierleague.com/premierleague25/photos/players/110x140/492859.png,3
352,221399,Jack,Harrison,Harrison,https://resources.premierleague.com/premierleague25/photos/players/110x140/221399.png,3
353,200617,Daniel,James,James,https://resources.premierleague.com/premierleague25/photos/players/110x140/200617.png,3
354,199598,Ethan,Ampadu,Ampadu,https://resources.premierleague.com/premierleague25/photos/players/110x140/199598.png,3
355,248937,Sam,Greenwood,Greenwood,https://resources.premierleague.com/premierleague25/photos/players/110x140/248937.png,3
356,486520,Ilia,Gruev,Gruev,https://resources.premierleague.com/premierleague25/photos/players/110x140/486520.png,3
357,433952,Largie,Ramazani,Ramazani,https://resources.premierleague.com/premierleague25/photos/players/110x140/433952.png,3
358,248056,Tanaka,Ao,Tanaka,https://resources.premierleague.com/premierleague25/photos/players/110x140/248056.png,3
359,536119,Charlie,Crew,Crew,https://resources.premierleague.com/premierleague25/photos/players/110x140/536119.png,3
360,462635,Joe,Gelhardt,Gelhardt,https://resources.premierleague.com/premierleague25/photos/players/110x140/462635.png,3
361,470294,Darko,Gyabi,Gyabi,https://resources.premierleague.com/premierleague25/photos/players/110x140/470294.png,3
362,235826,Joël,Piroe,Piroe,https://resources.premierleague.com/premierleague25/photos/players/110x140/235826.png,4
363,106617,Patrick,Bamford,Bamford,https://resources.premierleague.com/premierleague25/photos/players/110x140/106617.png,4
364,565297,Mateo,Joseph Fernández-Regatillo,Mateo Joseph,https://resources.premierleague.com/premierleague25/photos/players/110x140/565297.png,4
365,174594,Lukas,Nmecha,Nmecha,https://resources.premierleague.com/premierleague25/photos/players/110x140/174594.png,4
493,180135,Sean,Longstaff,Longstaff,https://resources.premierleague.com/premierleague25/photos/players/110x140/180135.png,3
660,466525,Anton,Stach,Stach,https://resources.premierleague.com/premierleague25/photos/players/110x140/466525.png,3
665,201595,Lucas Estella,Perri,Perri,https://resources.premierleague.com/premierleague25/photos/players/110x140/201595.png,1
691,177815,Dominic,Calvert-Lewin,Calvert-Lewin,https://resources.premierleague.com/premierleague25/photos/players/110x140/177815.png,4
698,435997,Noah,Okafor,Okafor,https://resources.premierleague.com/premierleague25/photos/players/110x140/435997.png,3
706,220627,James,Justin,Justin,https://resources.premierleague.com/premierleague25/photos/players/110x140/220627.png,2
741,600882,Harry,Gray,Gray,https://resources.premierleague.com/premierleague25/photos/players/110x140/600882.png,4
787,565863,Sam,Chambers,Chambers,https://resources.premierleague.com/premierleague25/photos/players/110x140/565863.png,3
366,116535,Alisson,Becker,A.Becker,https://resources.premierleague.com/premierleague25/photos/players/110x140/116535.png,1
367,449027,Giorgi,Mamardashvili,Mamardashvili,https://resources.premierleague.com/premierleague25/photos/players/110x140/449027.png,1
368,586268,Ármin,Pécsi,Pécsi,https://resources.premierleague.com/premierleague25/photos/players/110x140/586268.png,1
369,155503,Freddie,Woodman,Woodman,https://resources.premierleague.com/premierleague25/photos/players/110x140/155503.png,1
370,216094,Jeremie,Frimpong,Frimpong,https://resources.premierleague.com/premierleague25/photos/players/110x140/216094.png,2
371,544877,Milos,Kerkez,Kerkez,https://resources.premierleague.com/premierleague25/photos/players/110x140/544877.png,2
372,122798,Andrew,Robertson,Robertson,https://resources.premierleague.com/premierleague25/photos/players/110x140/122798.png,2
373,97032,Virgil,van Dijk,Virgil,https://resources.premierleague.com/premierleague25/photos/players/110x140/97032.png,2
374,204716,Ibrahima,Konaté,Konaté,https://resources.premierleague.com/premierleague25/photos/players/110x140/204716.png,2
375,492777,Conor,Bradley,Bradley,https://resources.premierleague.com/premierleague25/photos/players/110x140/492777.png,2
376,171287,Joe,Gomez,Gomez,https://resources.premierleague.com/premierleague25/photos/players/110x140/171287.png,2
377,214285,Konstantinos,Tsimikas,Tsimikas,https://resources.premierleague.com/premierleague25/photos/players/110x140/214285.png,2
378,611926,Amara,Nallo,Nallo,https://resources.premierleague.com/premierleague25/photos/players/110x140/611926.png,2
379,219937,Rhys,Williams,R.Williams,https://resources.premierleague.com/premierleague25/photos/players/110x140/219937.png,2
380,489580,Calvin,Ramsay,Ramsay,https://resources.premierleague.com/premierleague25/photos/players/110x140/489580.png,2
381,118748,Mohamed,Salah,M.Salah,https://resources.premierleague.com/premierleague25/photos/players/110x140/118748.png,3
382,494595,Florian,Wirtz,Wirtz,https://resources.premierleague.com/premierleague25/photos/players/110x140/494595.png,3
383,244731,Luis,Díaz Marulanda,Luis Díaz,https://resources.premierleague.com/premierleague25/photos/players/110x140/244731.png,3
384,243298,Cody,Gakpo,Gakpo,https://resources.premierleague.com/premierleague25/photos/players/110x140/243298.png,3
385,223541,Federico,Chiesa,Chiesa,https://resources.premierleague.com/premierleague25/photos/players/110x140/223541.png,3
386,243016,Alexis,Mac Allister,Mac Allister,https://resources.premierleague.com/premierleague25/photos/players/110x140/243016.png,3
387,424876,Dominik,Szoboszlai,Szoboszlai,https://resources.premierleague.com/premierleague25/photos/players/110x140/424876.png,3
388,206915,Curtis,Jones,C.Jones,https://resources.premierleague.com/premierleague25/photos/players/110x140/206915.png,3
390,441266,Ryan,Gravenberch,Gravenberch,https://resources.premierleague.com/premierleague25/photos/players/110x140/441266.png,3
392,158983,Endo,Wataru,Endo,https://resources.premierleague.com/premierleague25/photos/players/110x140/158983.png,3
393,535928,Stefan,Bajčetić Maquieira,Bajcetic,https://resources.premierleague.com/premierleague25/photos/players/110x140/535928.png,3
394,491501,James,McConnell,McConnell,https://resources.premierleague.com/premierleague25/photos/players/110x140/491501.png,3
395,440148,Tyler,Morton,Morton,https://resources.premierleague.com/premierleague25/photos/players/110x140/440148.png,3
396,591386,Trey,Nyoni,Nyoni,https://resources.premierleague.com/premierleague25/photos/players/110x140/591386.png,3
397,447203,Darwin,Núñez Ribeiro,Darwin,https://resources.premierleague.com/premierleague25/photos/players/110x140/447203.png,4
398,500058,Jayden,Danns,Danns,https://resources.premierleague.com/premierleague25/photos/players/110x140/500058.png,4
499,219168,Alexander,Isak,Isak,https://resources.premierleague.com/premierleague25/photos/players/110x140/219168.png,4
661,510663,Hugo,Ekitiké,Ekitiké,https://resources.premierleague.com/premierleague25/photos/players/110x140/510663.png,4
686,611922,Rio,Ngumoha,Ngumoha,https://resources.premierleague.com/premierleague25/photos/players/110x140/611922.png,3
692,647681,Giovanni,Leoni,Leoni,https://resources.premierleague.com/premierleague25/photos/players/110x140/647681.png,2
746,596042,Kieran,Morrison,Morrison,https://resources.premierleague.com/premierleague25/photos/players/110x140/596042.png,3
760,519440,Wellity,Lucky,Lucky,https://resources.premierleague.com/premierleague25/photos/players/110x140/519440.png,2
82,437730,Antoine,Semenyo,Semenyo,https://resources.premierleague.com/premierleague25/photos/players/110x140/437730.png,3
182,432720,James,Trafford,Trafford,https://resources.premierleague.com/premierleague25/photos/players/110x140/432720.png,1
260,209036,Marc,Guéhi,Guéhi,https://resources.premierleague.com/premierleague25/photos/players/110x140/209036.png,2
399,121160,Ederson,Santana de Moraes,Ederson M.,https://resources.premierleague.com/premierleague25/photos/players/110x140/121160.png,1
401,122074,Marcus,Bettinelli,Bettinelli,https://resources.premierleague.com/premierleague25/photos/players/110x140/122074.png,1
402,448514,Rayan,Aït-Nouri,Aït-Nouri,https://resources.premierleague.com/premierleague25/photos/players/110x140/448514.png,2
403,477424,Joško,Gvardiol,Gvardiol,https://resources.premierleague.com/premierleague25/photos/players/110x140/477424.png,2
404,211975,Manuel,Akanji,Akanji,https://resources.premierleague.com/premierleague25/photos/players/110x140/211975.png,2
405,126184,Nathan,Aké,Aké,https://resources.premierleague.com/premierleague25/photos/players/110x140/126184.png,2
406,578153,Abdukodir,Khusanov,Khusanov,https://resources.premierleague.com/premierleague25/photos/players/110x140/578153.png,2
407,465351,Matheus,Nunes,Matheus N.,https://resources.premierleague.com/premierleague25/photos/players/110x140/465351.png,2
408,171314,Rúben,dos Santos Gato Alves Dias,Rúben,https://resources.premierleague.com/premierleague25/photos/players/110x140/171314.png,2
409,97299,John,Stones,Stones,https://resources.premierleague.com/premierleague25/photos/players/110x140/97299.png,2
